label,ess,rhat
Overall,478.37624757707584,1.0058371618729802
as,425.87405919778047,1.004542499590889
bs,542.4671140429396,1.0064100744248963
σs,436.6570064654296,1.0084354609016128
ws,449.6233630847732,1.0036498653780443
ps,479.7876093403623,1.0071636013124219
es,421.92983853736837,1.004478144278758
σ,899.6082737186739,1.0003153295751783
