parameters,mean,std,naive_se,mcse,ess,rhat,ess_per_sec
σ_w[1],0.5936755899494557,0.45178041125696505,0.014286551018195835,0.015039284605459299,748.0788521374618,0.9978133887119649,0.06575659510772061
σ_w[2],0.37101968295565435,0.38512597132729565,0.012178752554789549,0.01843635237319448,615.5541297546737,1.0094969003112424,0.05410758981023255
ρ_w[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w[2,1],-0.09976117454044339,0.43197109680133383,0.013660125492532905,0.01433732898620026,966.1610700344494,0.9998446725093126,0.08492615732896468
ρ_w[1,2],-0.09976117454044339,0.43197109680133383,0.013660125492532905,0.01433732898620026,966.1610700344494,0.9998446725093126,0.08492615732896468
ρ_w[2,2],1.0,8.654098445213967e-17,2.736666218219803e-18,0.0,1044.373525738865,0.9959919678390985,0.09180108069759207
ab_w[1,1],0.23507842199500859,0.32349583342717897,0.010229836472043192,0.010016887694509358,947.5991118033803,0.9981019191199203,0.08329454968717753
ab_w[2,1],-0.054346352828566084,0.22104126287920128,0.0069899384757830425,0.007192818457035683,985.1669818538477,0.9997510997738401,0.08659678876653346
ab_w[1,2],-0.23977199791513162,0.32735245508657584,0.010351793557215515,0.010485677165778386,925.4773511395875,0.9981147599940325,0.08135003320354404
ab_w[2,2],0.12315609085577402,0.22657762346199298,0.007165013569679033,0.006715272206465891,1001.8229942816204,0.999278726804108,0.08806086259002521
σ_p[1],0.3988140301162853,0.16500537868692858,0.005217928228292978,0.006469752154567079,860.5951415823284,1.0034219742468804,0.075646846739496
σ_p[2],0.4213273878039153,0.18365047271406232,0.005807537871430418,0.008683936214303826,493.9245171616032,1.0084369289494666,0.04341627142108258
ρ_p[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_p[2,1],-0.0292797709732019,0.3376036780076527,0.010675965689542788,0.011734712740420174,886.2626825294672,1.0018258878568649,0.07790303950934815
ρ_p[1,2],-0.0292797709732019,0.3376036780076527,0.010675965689542788,0.011734712740420174,886.2626825294672,1.0018258878568649,0.07790303950934815
ρ_p[2,2],1.0,9.010324509461415e-17,2.8493147907137442e-18,0.0,1101.4633619525891,0.9959919678390986,0.0968193127114308
ab_p[1,1],-0.4083662302907346,0.1747453986861005,0.005525934704822725,0.0049414067308043005,960.2833877218148,0.9981883279460089,0.08440950540798148
ab_p[2,1],-0.038153210085121424,0.18048918763589542,0.005707569259629309,0.007676256670062284,540.2208426956709,1.005371974035048,0.047485747151375664
ab_p[1,2],0.4309919949338768,0.17916388900722352,0.0056656596371643,0.005343869458140651,915.6914003267291,0.99926672694343,0.08048984205724098
ab_p[2,2],0.06638869899770984,0.18565455892957022,0.005870912642113938,0.008682829686835994,526.2075583042648,1.0063930975456132,0.046253970761464154
ab_p[1,3],0.1373531221855788,0.17228021551946823,0.005447978768262081,0.005492689190763518,893.8103021431481,0.9991339475144122,0.07856647995489187
ab_p[2,3],0.06324959543433296,0.18298664914678778,0.0057865459270595625,0.008476318758972064,512.3739634190689,1.0080920944465956,0.04503798919060308
ab_p[1,4],0.11623127209544207,0.17785612069607948,0.005624304372014231,0.006404125048135979,833.6350212451533,0.9984352828705623,0.07327703543952185
ab_p[2,4],-0.3425049879124661,0.18039931924670827,0.00570472737163449,0.007214203638533983,617.1138578175492,1.0042325287944007,0.05424469087439925
ab_p[1,5],-0.18828903198727484,0.17330285944510207,0.005480317608665469,0.005274578927898853,875.5693505169265,0.9987432393162377,0.07696308899277901
ab_p[2,5],-0.10040492744889992,0.18386913366475316,0.0058144525378256255,0.008559536709196855,543.1452569557008,1.0019051811596005,0.04774280497873515
ab_p[1,6],-0.11817884743133736,0.17817598879147117,0.005634419489336808,0.006064632839317686,947.3341772928761,1.000609536095196,0.08327126177937542
ab_p[2,6],0.5764011528163553,0.18480052972243763,0.005843905867285471,0.00782735709541115,500.49014337253084,1.0037552469455118,0.04399339403743115
σ_e[1],0.5580582190489717,0.5963000405287641,0.0188566629692161,0.019906736697801318,851.8299666980557,1.0008475837337814,0.07487638243046407
σ_e[2],0.5523225439315848,0.6053464127799901,0.01914273437797229,0.018950058302727807,860.529518368009,0.9978181924032618,0.07564107841825374
ρ_e[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_e[2,1],-0.02539116862897851,0.4486095403916508,0.014186279277189216,0.013735066975874547,1170.3849218988205,0.9987033567293494,0.1028775605801248
ρ_e[1,2],-0.02539116862897851,0.4486095403916508,0.014186279277189216,0.013735066975874547,1170.3849218988205,0.9987033567293494,0.1028775605801248
ρ_e[2,2],1.0,8.327135727796758e-17,2.633271528520165e-18,0.0,977.5009818773493,0.9959919678390985,0.08592294261367125
ab_e[1,1],0.0023688760648549532,0.3211920708350769,0.010156985102249832,0.008413166062968498,920.6259690008675,0.9968599292204965,0.08092359370442287
ab_e[2,1],0.07996626762179017,0.2534628926250526,0.008015200430298606,0.010155074402804153,680.2294599817096,1.0005163362170533,0.0597925914528346
σ,3.7010094426860958,0.02546301171613478,0.0008052111311053872,0.000741749531983458,1080.961286082316,0.9979930454660049,0.0950171675257765
