label,ess,rhat
Overall,843.1122969815403,1.0026048423140776
as,609.9395104821211,1.0018764910853049
bs,1127.7469225750367,1.00317789437378
σs,544.6336302358959,1.0035055774946853
ws,588.9544743013918,1.0042158015564604
ps,911.6579234270934,1.002279665015353
es,615.6005954092711,1.0012740995984784
σ,1057.839502901332,1.001543327175474
