label,ess,rhat
Overall,992.5259040959811,1.0052525787295399
as,592.612216307386,1.0029715429114976
bs,1471.8863415202256,1.0068938824761333
σs,531.7347562092161,1.0089630247439438
ws,567.4973785639841,1.0079215643360901
ps,1115.3436382963866,1.0046178712141196
es,633.09528844153,1.00580000176139
σ,916.4782001693815,1.0025958661274073
