parameters,mean,std,naive_se,mcse,ess,rhat,ess_per_sec
a_w,-0.09655117326536543,0.8730161662463408,0.027607195194866475,0.03465642500096758,522.1236358841588,0.9995734875591854,0.017736835255365024
b_w,-0.07375830899070672,0.4486725427107156,0.014188271585450388,0.022117251502448088,734.845690639929,0.9991673826216899,0.02496312378374518
σ_w[1],0.6415541768476709,0.5895761108662501,0.018644033643612983,0.030618407319055515,480.2583668504819,1.0041152194462672,0.01631464838478901
σ_w[2],0.6060006469962875,0.583509592620346,0.018452193492372718,0.025037908896794803,400.24672972105145,1.0088368499735285,0.013596607812131203
ρ_w[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w[2,1],0.02502121617224396,0.432326821095178,0.01367137448240893,0.015932601428574722,708.9081971462441,1.002120915097543,0.024082012457965894
ρ_w[1,2],0.02502121617224396,0.432326821095178,0.01367137448240893,0.015932601428574722,708.9081971462441,1.002120915097543,0.024082012457965894
ρ_w[2,2],1.0,8.753329680196932e-17,2.768045889977558e-18,0.0,847.3337881555494,0.9959919678390986,0.028784408086351732
ab_w[1,1],-0.15458128434991827,0.9441419381712092,0.0298563895910689,0.04539696589234833,481.73412376922334,1.0021053929009112,0.0163647806820951
ab_w[2,1],-0.11499075419580249,0.6213955631916629,0.01965025307608744,0.028689376235387656,467.21748204997976,1.0049999223688653,0.015871642151410948
ab_w[1,2],-0.10444652871288988,1.0153190740294027,0.032107208257460246,0.04775874185061555,477.714824285766,1.0016657241254057,0.016228242805085693
ab_w[2,2],-0.18436287243356028,0.6885968702174977,0.02177534499550658,0.0305400667089157,550.2871355078304,0.9999503379525377,0.01869356526854226
a_p,-0.12910554212059253,0.8257269822924536,0.02611177989501677,0.0321187114200322,632.70201123964,1.001557917828307,0.021493245215938487
b_p,-0.02050563994062527,0.4353209120564564,0.013766055952002558,0.015802489033489638,779.5297522446862,1.002456151049688,0.02648106663243859
σ_p[1],0.5643386356728304,0.5871025412478975,0.018565812504163108,0.028457483625610368,469.07861516273954,1.0096575711523115,0.015934865896019685
σ_p[2],0.5262099836520127,0.5070911654000217,0.016035630640132376,0.01805469429524839,413.6622085855255,1.00207604824607,0.014052339217755215
ρ_p[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_p[2,1],-0.007463905988770796,0.4532960170332588,0.014334478681075794,0.01401186568703921,812.8507210691231,1.0006800124155109,0.0276129987917391
ρ_p[1,2],-0.007463905988770796,0.4532960170332588,0.014334478681075794,0.01401186568703921,812.8507210691231,1.0006800124155109,0.0276129987917391
ρ_p[2,2],1.0,8.371468618181041e-17,2.6472908194074557e-18,0.0,971.207942636514,0.9959919678390986,0.03299248318470636
ab_p[1,1],-0.2127018910480844,0.9348618385437019,0.02956292707370687,0.03328683244418471,601.2970508839884,0.9990041036605564,0.02042640094813168
ab_p[2,1],-0.02393403535391924,0.5632856705928407,0.01781265692408705,0.02679622192488225,573.1824034385639,1.0063453803913587,0.019471330471083216
ab_p[1,2],-0.10615815514621704,0.9174450839430992,0.029012160933845663,0.03635151945132741,653.1463567187346,0.9999001452269963,0.02218775119640883
ab_p[2,2],-0.07249501482748934,0.5679189699572748,0.01795917471481727,0.022490334980931535,746.7174049898795,1.0032067744075106,0.025366412635565213
a_e,-0.10387331377095085,0.823151886361604,0.02603034821166761,0.029060734264315248,540.5374941227152,1.000305164382591,0.018362364435709166
b_e,-0.020186657159505808,0.4702526907886078,0.01487069578714883,0.016280204439414653,645.5806518471039,0.9992011039339848,0.021930739922304016
σ_e[1],0.21660590484982073,0.19601887987712222,0.006198661248066527,0.013706569464574795,260.901885032437,1.0177597523433652,0.008862984616274333
σ_e[2],0.22564535842827615,0.20217412266487184,0.006393307115672659,0.012670058872556629,245.84914809179267,1.010292542892275,0.008351634627671651
ρ_e[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_e[2,1],0.070403569678943,0.43130222096607274,0.013638973781420179,0.015071320054265131,542.7955045619343,1.006686382552799,0.018439070327595296
ρ_e[1,2],0.070403569678943,0.43130222096607274,0.013638973781420179,0.015071320054265131,542.7955045619343,1.006686382552799,0.018439070327595296
ρ_e[2,2],1.0,8.319723945529029e-17,2.6309277171714378e-18,0.0,1031.3417346182357,0.9959919678390986,0.0350352621135975
ab_e[1,1],-0.10142225762342538,0.8381092174897566,0.026503340552490588,0.03187671576908393,530.6140658361373,1.0002467484228876,0.01802525996352911
ab_e[2,1],-0.035609859449522545,0.5244368797126581,0.0165841502888375,0.0187452406678126,668.3361276575242,1.001365326611547,0.02270375630744314
ab_e[1,2],-0.06016558775555209,0.8611223469243732,0.027231079603507104,0.02814314991464014,562.6282808235185,0.9986000960503756,0.019112800955806655
ab_e[2,2],0.017334955258750465,0.536598695930975,0.01696874068618007,0.02123526961920751,608.1389264719658,1.002123199144874,0.020658823332029626
ab_e[1,3],-0.18437118939160793,0.8510644385164515,0.0269130206128432,0.03237623628547065,561.0007339838752,1.000046842275148,0.019057512269026064
ab_e[2,3],-0.08194717187279231,0.5026631927387575,0.01589560584986685,0.019412490055237402,602.4702181702957,1.0006138512590006,0.020466254104461176
ab_e[1,4],-0.10598842361334297,0.8371408865846834,0.026472719240602953,0.0299956023903406,542.2922384363807,1.0006675838939536,0.018421974092632794
ab_e[2,4],-0.040723247702690826,0.49878454017897456,0.01577295208645329,0.016458786078064246,697.185211927927,0.9997669142941797,0.023683776018877545
ab_e[1,5],-0.13646258296768107,0.8346021566317315,0.026392437550448754,0.030760300483176232,518.7877507972578,0.9997471770725603,0.01762351335198672
