label,ess,rhat
Overall,497.9384781128361,1.0063150336712041
as,439.9088666323832,1.0058899516934774
bs,555.0947982843049,1.0063133207744963
σs,501.08232682517956,1.0078514952191686
ws,444.89944317126873,1.0059801362162288
ps,507.13618238584263,1.0064996714861594
es,431.222384004544,1.0041596720507349
σ,1028.6987745300617,1.009843943183003
