parameters,mean,std,naive_se,mcse,ess,rhat,ess_per_sec
a_w,-0.19085644314220945,0.7979259047014471,0.07979259047014471,0.09785556128902805,60.208830408819814,1.0192183204712018,0.38134127831182946
b_w,0.037649459966645565,0.43565265606843045,0.04356526560684305,0.03036244567339223,89.80524839390596,0.9908276879729169,0.5687944440891648
σ_w[1],0.4219179313439878,0.40524642523272314,0.040524642523272314,0.046373944096552634,61.99316374191367,1.0417985337845934,0.39264260985333604
σ_w[2],0.39415628105300266,0.3257334658842617,0.03257334658842617,0.054539225145552456,49.06195433200987,0.9903404204032872,0.31074093707531253
ρ_w[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w[2,1],-0.012682963798440557,0.4715681944097292,0.04715681944097292,0.033683451019508676,133.61581099364437,1.0009476893723956,0.8462749370983322
ρ_w[1,2],-0.012682963798440557,0.4715681944097292,0.04715681944097292,0.033683451019508676,133.61581099364437,1.0009476893723956,0.8462749370983322
ρ_w[2,2],1.0,7.401486830834377e-17,7.401486830834377e-18,0.0,70.27379400260757,0.9899494936611666,0.44508917138591253
ab_w[1,1],-0.2217106566680713,0.889328600509896,0.08893286005098959,0.11984742613341742,45.92965330161487,1.023359414285205,0.2909020584444246
ab_w[2,1],-0.053603698481032455,0.46287215854925273,0.046287215854925276,0.044568951610866527,95.84026003211528,0.9900906682175405,0.6070180574215438
ab_w[1,2],-0.3529279734918999,0.9234591919945512,0.09234591919945512,0.12348540954642012,48.56376758444211,1.0269766628045598,0.30758559972918675
ab_w[2,2],0.1069891468021856,0.5024627005093623,0.05024627005093623,0.04551153902582068,94.31534507908897,0.9899720929137414,0.5973597894639139
a_p,-0.07651288544372546,0.8374786767453296,0.08374786767453296,0.06473973375412334,142.39557428263623,0.9963612892677798,0.9018828293820025
b_p,-0.017914249541750596,0.43061785077508524,0.043061785077508526,0.04029151219887677,92.50283023234877,0.9917900493891756,0.5858799662565555
σ_p[1],0.7164085055396936,0.3966656942831998,0.039666569428319975,0.03713273427471864,63.341492492743676,0.9985025192230732,0.40118244372711925
σ_p[2],0.38336027218544894,0.2882884678064783,0.02882884678064783,0.027366913065861222,73.23815129435167,1.0460880794324612,0.4638643542175839
ρ_p[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_p[2,1],0.36595935543085323,0.4298362644493357,0.042983626444933566,0.051047349580625706,85.83654219464081,0.9908611123241585,0.5436580731449759
ρ_p[1,2],0.36595935543085323,0.4298362644493357,0.042983626444933566,0.051047349580625706,85.83654219464081,0.9908611123241585,0.5436580731449759
ρ_p[2,2],1.0,5.689568185369013e-17,5.6895681853690126e-18,0.0,27.135250266240675,0.9899494936611666,0.17186500640483812
ab_p[1,1],-0.20343223846115877,0.8538183045544822,0.08538183045544821,0.0777848551709193,152.1819813343314,0.9903605404983193,0.9638664445732162
ab_p[2,1],-0.09431213236186094,0.4873993305828633,0.04873993305828633,0.03240386724929662,96.94957055604318,0.9922256670868373,0.6140440350126558
ab_p[1,2],-0.2398623143425653,0.8981923663541226,0.08981923663541226,0.07565071011779928,153.10156367079708,0.9901505365326965,0.9696907514285348
ab_p[2,2],-0.14448260842564412,0.4768410844535787,0.04768410844535787,0.03844874513685927,85.70564762821303,0.9993807386059127,0.542829033601329
ab_p[1,3],0.6496989168247694,0.9012167458158247,0.09012167458158248,0.0907295007045857,118.34206510293183,0.9901274637284201,0.7495364729390755
ab_p[2,3],0.3391525406093352,0.5043988797010482,0.050439887970104826,0.049317446757568745,94.83418875640977,0.9911700008376766,0.600645960442657
ab_p[1,4],-0.5365621326079556,0.9048202381424442,0.0904820238142444,0.07153286188345966,163.8301925211082,0.992968136230741,1.0376420637614763
ab_p[2,4],-0.2534855029047897,0.4614935573748336,0.04614935573748336,0.03625106502509319,85.83663437979176,1.002272309919393,0.5436586570128747
a_e,0.07071180216147194,0.8165104968034872,0.08165104968034871,0.09135324399355073,73.85680564436382,1.009626929158358,0.4677826904328021
b_e,-0.1147624982622984,0.4038725586624768,0.04038725586624768,0.04506242565566916,75.44709539906137,1.0345925612801794,0.47785501908999073
σ_e[1],0.7080283848883926,0.7593940285406708,0.07593940285406708,0.0770944350053715,77.63450054934987,1.002969957276977,0.49170926389981356
σ_e[2],0.6708677392602397,0.7816210198257657,0.07816210198257657,0.08227069506714194,99.2477192435981,1.0117383098104498,0.6285996899275944
ρ_e[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_e[2,1],0.08540146338315235,0.3895571394694393,0.038955713946943936,0.03887341633088493,93.92609909300062,0.995052382984003,0.5948944440834306
ρ_e[1,2],0.08540146338315235,0.3895571394694393,0.038955713946943936,0.03887341633088493,93.92609909300062,0.995052382984003,0.5948944440834306
ρ_e[2,2],1.0,7.316895631782699e-17,7.316895631782699e-18,0.0,121.58107328332369,0.9899494936611666,0.7700511966363519
ab_e[1,1],0.09391160014661627,0.8322570377303358,0.08322570377303358,0.10975413060134913,49.73177116825743,1.0205661161777406,0.31498331824822456
ab_e[2,1],-0.11357224974097567,0.4992684487688743,0.04992684487688743,0.04971053893270672,98.77675777695805,0.997833403250509,0.6256167878100036
σ,4.0918307755078915,0.06313378923576916,0.006313378923576917,0.005131082443143652,104.85796285725317,1.009177058610842,0.6641329739449934
