label,ess,rhat
Overall,1018.4824427977593,1.0027022670974919
as,615.1896792758821,1.0013756647112073
bs,1495.4829052898158,1.004008845514442
σs,590.9777887707187,1.0028184061196277
ws,680.8719409951065,1.002262033969888
ps,1118.6175784251532,1.0028798606476992
es,647.467075461674,1.0013534653930876
σ,1005.3526889868538,1.0021581776276103
