label,ess,rhat
Overall,839.0226974434624,1.004842716277445
as,662.0199469567344,1.0064801646805093
bs,1049.9167903260573,1.0034293397542464
σs,642.4529115474347,1.0035430993742251
ws,641.114121769756,1.003362981841213
ps,893.5879141969248,1.005279349794409
es,656.0781118656724,1.0054211046895665
σ,960.6843725173236,1.0004843438737112
