label,ess,rhat
Overall,752.8284114886552,1.0037728232231329
as,540.8803728217005,1.0047078665263722
bs,1009.7878625506374,1.0026833135603392
σs,491.76221959749574,1.0046687281085478
ws,504.8443143136455,1.0030800413485914
ps,820.1463543091153,1.0039936709330801
es,544.6374798495192,1.0027182466386624
σ,913.7581854849549,1.003594668809104
