label,ess,rhat
Overall,25.384229190956976,1.5188770678258854
as,17.463185840492386,1.483345639840116
bs,38.48601258568819,1.5171051143211232
σs,6.733565031597149,1.6531692411917969
ws,16.094079178270473,1.5437497754266387
ps,31.861799990034097,1.4721304855993078
es,6.121465347043399,1.938513467920332
σ,6.974716255017068,1.596542914318969
