label,ess,rhat
Overall,509.6351663269034,1.0058122022055553
as,497.53861166389134,1.003849071441317
bs,529.3331425673023,1.0068444916130408
σs,482.2700486483096,1.0091632310898668
ws,471.3646475534888,1.004635282117585
ps,509.4226873053324,1.0062468887533713
es,542.839036565193,1.0060879770168003
σ,907.9981056921382,1.0080818433955077
