label,ess,rhat
Overall,587.8236294289658,1.0078125621479541
as,497.08414491762477,1.0088151585320873
bs,714.9354302370227,1.0064401075365967
σs,456.8832907607878,1.0091440517659644
ws,546.8824566034732,1.0061006247777875
ps,603.340193865643,1.0086768263671055
es,475.9457253793383,1.0077208235652624
σ,899.4428360805231,1.0060684180574135
