label,ess,rhat
Overall,492.1521412765176,1.0064344275987784
as,405.1607435645774,1.007380580570861
bs,584.576297098039,1.0049080577029221
σs,472.5942120820249,1.0085232085243612
ws,408.7453421125086,1.0070023182410786
ps,517.8673435714874,1.0059576861409691
es,383.3400433756192,1.0100157330863744
σ,1042.0626673772058,1.0048524068190157
