label,ess,rhat
Overall,545.2276075741382,1.0091630150282331
as,322.7901273050933,1.013806754008173
bs,794.3726492720277,1.004276584507825
σs,390.32375128684,1.0105706259629508
ws,377.59796473294745,1.0106790978740745
ps,590.1111146417642,1.0085931095974117
es,326.99729962348545,1.015805291643292
σ,838.8355983236876,1.005040928327444
