label,ess,rhat
Overall,650.2441753092662,1.004056385727709
as,574.586780724412,1.0025006066569564
bs,784.7541052425108,1.0046325419726974
σs,438.37504805506114,1.007583027900458
ws,531.1500910206857,1.0063037522129339
ps,695.7332599861783,1.0030323078349732
es,596.7673170049532,1.0047064507468275
σ,1003.6107017811524,1.0024138830778957
