label,ess,rhat
Overall,149.93244983348183,1.0460875516992871
as,58.231908879661695,1.0684071215695665
bs,213.1715769551352,1.0208739133708322
σs,252.39353962928195,1.0565061981487183
ws,90.25882246240603,1.0466211326244876
ps,150.31655064601617,1.0441541706023185
es,94.45442094647075,1.0900087144919137
σ,966.98541493452,1.0021101635328096
