label,ess,rhat
Overall,527.8635620368855,1.0055832978500576
as,454.50518993104595,1.0059959250659494
bs,621.8965692283824,1.0048788516349787
σs,453.434875728518,1.0066338462471311
ws,490.76968053599586,1.0067306170635744
ps,541.0147595030504,1.00492589213032
es,421.2820743327156,1.00535777516841
σ,844.2219813356086,1.0093590613643229
