parameters,mean,std,naive_se,mcse,ess,rhat,ess_per_sec
a_w,-0.23910990220055925,1.0177602640208703,0.0321844054632027,0.12872542296907918,13.239991479051016,1.2415749519015136,0.0001485607981536239
b_w,-0.022415097115859196,0.38934121749457573,0.012312050342658549,0.027238861790490194,185.42947193677549,1.0180327021829343,0.0020806320302939395
σ_w[1],0.7116650376574544,0.867539113848732,0.027433995590461172,0.11575498509979505,12.681116741161812,1.2346130990043325,0.00014228988194796874
σ_w[2],0.47737514430087635,0.4779621755033051,0.015114491099995799,0.026791496428167777,249.74400608317322,1.0027878387873106,0.002802280419629019
ρ_w[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w[2,1],-0.08493421760101727,0.4351277671291142,0.013759948173113467,0.018871040186304002,581.584441052409,1.0019664764227518,0.006525732957848394
ρ_w[1,2],-0.08493421760101727,0.4351277671291142,0.013759948173113467,0.018871040186304002,581.584441052409,1.0019664764227518,0.006525732957848394
ρ_w[2,2],1.0,8.459437429124437e-17,2.6751089999712435e-18,0.0,1027.1937842778796,0.9959919678390986,0.011525742194941421
ab_w[1,1],-0.5629520645089687,1.3987871485409158,0.044233533511615665,0.22255790393952404,5.7551878060890855,1.9285450113749378,6.457672539664508e-5
ab_w[2,1],-0.11640807312826226,0.4547479664677707,0.014380393353680306,0.03981630464928881,112.08936431865692,1.0214849588309838,0.0012577111891695532
ab_w[1,2],-0.6700523664541177,1.3970077873414595,0.04417726516991156,0.22235744488004677,5.7588324824681765,1.9263602474561676,6.461762089365097e-5
ab_w[2,2],0.08109932570609234,0.44694700796858433,0.014133705385781528,0.037416455671249946,124.23972965436113,1.0198099483599565,0.001394045715893865
a_p,0.16097116052665555,0.9125212154117949,0.028856454539264165,0.1316791264294301,10.474774559163892,1.3173698988482623,0.00011753337390366652
b_p,-0.04737688047524123,0.4597861433273126,0.014539714494989373,0.05202464779448468,17.08466176624315,1.169897280405209,0.00019170034906696972
σ_p[1],0.3842322330904493,0.090165490291972,0.0028512831566843196,0.003898413011554882,452.5688708153956,1.0092423498376333,0.005078099391091036
σ_p[2],0.18110102776001977,0.0583065140761393,0.0018438138690526848,0.005197155297561411,63.53799578735819,1.042030274301712,0.0007129351542398492
ρ_p[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_p[2,1],0.7135107677685206,0.20369153387690805,0.00644129187144377,0.016202260252894802,157.0580340655333,1.0098308082159284,0.0017622871535931729
ρ_p[1,2],0.7135107677685206,0.20369153387690805,0.00644129187144377,0.016202260252894802,157.0580340655333,1.0098308082159284,0.0017622871535931729
ρ_p[2,2],1.0,4.2297187145622184e-17,1.3375544999856218e-18,0.0,836.6682177757092,0.9959919678390986,0.009387928868322683
ab_p[1,1],0.17957840643199577,0.9107097836029735,0.02879917203584462,0.13114087892098283,10.575430960076776,1.3111113183104834,0.00011866280025432163
ab_p[2,1],0.0016903039863693685,0.4722475549562372,0.01493377893107248,0.05480455897528905,16.517677973344398,1.1765211137498406,0.00018533844430694904
ab_p[1,2],0.09988226759104768,0.9086603895956741,0.028734364506982964,0.13023807274152088,10.920475708385531,1.2960928003601717,0.0001225344132601586
ab_p[2,2],0.08161312109113544,0.47648892923498287,0.01506790296237338,0.05509998829225837,16.674789149316364,1.1747044658855996,0.00018710132774521867
ab_p[1,3],0.4837186529035609,0.9085911596856201,0.02873217526500317,0.13041070107676286,10.7817943410686,1.3027025096002167,0.00012097832354135196
ab_p[2,3],0.10001527335003718,0.4624537003727668,0.014624070055510018,0.05231884209853711,17.572273358981402,1.1649237023364114,0.0001971716492200531
ab_p[1,4],0.07351455066520504,0.9199557173699082,0.029091554133830362,0.13261926311512476,10.400464017584927,1.3195881730619912,0.00011669956420026402
ab_p[2,4],-0.13639004335780291,0.4719036841129404,0.014922904780215074,0.05444833327446662,16.956475676871122,1.17132321058579,0.00019026202278258866
ab_p[1,5],-0.13234365483338734,0.9096652771254171,0.028766141840845843,0.13080445271893984,10.642645089806566,1.308067967355506,0.0001194169838786584
ab_p[2,5],-0.11576910289454719,0.4657837978602128,0.01472937698441735,0.05300162729477411,17.232079123483466,1.168702802168542,0.0001933544619331276
ab_p[1,6],1.1193861115567996,0.9069522298517592,0.02868034775300115,0.12977892627007653,10.942455304671459,1.2952095995730335,0.00012278103776686608
ab_p[2,6],0.26806130717960713,0.4624451229324054,0.014623798813029654,0.05247735617837888,17.43296505752153,1.167262077293321,0.00019560852491691059
ab_p[1,7],0.07796923385252182,0.9237605099236872,0.029211872238774264,0.13361925301046412,10.292446433317096,1.3255744008651187,0.00011548754087239059
ab_p[2,7],-0.04164875601300861,0.46005338044752075,0.014548165274741391,0.05109071970863474,18.841436983898138,1.1541374845727232,0.00021141244094590177
ab_p[1,8],0.2825004246619395,0.9101065912412203,0.028780097418541057,0.13070211463961826,10.6544560506131,1.3069428237990208,0.00011954951007908353
ab_p[2,8],0.04191350337074949,0.4666176288411901,0.01475574503525236,0.053261789257078855,17.11490803223669,1.1705407073973482,0.0001920397306613066
ab_p[1,9],-0.0007346729125305606,0.9155125001241606,0.028951047267475338,0.13204748247954118,10.418361237767487,1.3175829986940095,0.00011690038195148835
ab_p[2,9],-0.07222534258804368,0.4692258419354242,0.01483822397526091,0.05395639478834064,16.87828226845479,1.1728642000116518,0.00018938464493962985
ab_p[1,10],-0.07828907150563348,0.9228435830855769,0.029182876466212617,0.1332523064228587,10.363094266662277,1.3205700601767199,0.00011628025275035446
