label,ess,rhat
Overall,588.8496601120248,1.0051981996457995
as,516.0093098260483,1.0063641087789053
bs,710.2267714014976,1.003404362874628
σs,414.11732049943873,1.0074587391428365
ws,602.4394295379274,1.0051738649334416
ps,572.254070842126,1.0052070836139995
es,513.2375024666284,1.0073133557676996
σ,1008.482063309359,1.0010289207770875
