label,ess,rhat
Overall,545.2588885539687,1.0049064494880366
as,430.4319551785618,1.0056679188594786
bs,679.2497513904026,1.0033293198450879
σs,434.108097680012,1.009637279062775
ws,388.1617715182274,1.0098275846722387
ps,584.0705404159096,1.0036469457332358
es,400.69970938055224,1.0038493555334511
σ,856.5833619565376,1.008423195417234
