parameters,mean,std,naive_se,mcse,ess,rhat,ess_per_sec
a_w,-0.08588010838352791,0.8268605630470754,0.026147626865980142,0.03255620596696837,513.0142656422116,1.0009685048402597,0.01715983195212385
b_w,-0.004120546425444574,0.48241050066211966,0.015255159492744641,0.011796234546888268,1282.5023784585292,0.9996370154313222,0.04289846650754947
σ_w[1],0.4028571045667749,0.48311885963722295,0.015277559770368132,0.015426638673697266,640.0222602870449,0.9992882106567863,0.02140812676699275
σ_w[2],0.508251417137151,0.48742222924601236,0.015413644266141354,0.016805827863939776,789.880110698449,0.9987236802938317,0.02642072719935511
ρ_w[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w[2,1],-0.0727362349485176,0.4616051603159553,0.014597236862855887,0.012033541804340126,1219.2503695668508,0.9987626358401243,0.0407827478698685
ρ_w[1,2],-0.0727362349485176,0.4616051603159553,0.014597236862855887,0.012033541804340126,1219.2503695668508,0.9987626358401243,0.0407827478698685
ρ_w[2,2],1.0,8.290010550804422e-17,2.621531516736898e-18,0.0,1132.0767087362728,0.9959919678390986,0.03786687306737826
ab_w[1,1],-0.07696108324715686,0.860789367647809,0.027220549874231323,0.03514453347173925,445.97183634837825,1.0012081530694128,0.014917327411038303
ab_w[2,1],-0.10920372031429477,0.5666477153798057,0.0179189741153101,0.019014961552143793,887.2059416295065,1.0009189515011099,0.029676182291402252
ab_w[1,2],-0.17863475619082797,0.858555288082187,0.02714990207521727,0.034835473531533996,448.6796986526925,1.0007973785629196,0.015007902791107617
ab_w[2,2],0.10301041062562645,0.5718428427015554,0.018083258466023093,0.019698830215640322,870.2395886153075,1.0011629343744923,0.029108674161390305
a_p,-0.08166734011450824,0.8615136319825678,0.02724345312348997,0.05679430991659746,228.47118787671917,1.0236870533863105,0.007642140681914069
b_p,0.03114949708456386,0.43614358194062014,0.0137920710579664,0.01641972691305998,585.890024674391,1.0129041955838434,0.0195974557418058
σ_p[1],0.6692274643177575,0.1550834792044097,0.004904170217492922,0.005666943420234459,687.0978485074285,0.9971746956501982,0.02298275974897799
σ_p[2],0.40610928923134637,0.10068892402253087,0.0031840633506284065,0.004036278538368505,808.6795453035785,1.004403554083175,0.027049550139035212
ρ_p[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_p[2,1],0.5386853952340811,0.20606934243549646,0.006516484780293583,0.0068347500981443465,885.4638541578944,1.0022224138278768,0.029617911147184966
ρ_p[1,2],0.5386853952340811,0.20606934243549646,0.006516484780293583,0.0068347500981443465,885.4638541578944,1.0022224138278768,0.029617911147184966
ρ_p[2,2],1.0,7.775449869728463e-17,2.4588131420801454e-18,0.0,1008.0297299090847,0.9959919678390986,0.03371762137322017
ab_p[1,1],-0.15102787330167694,0.8756412424042936,0.027690207391771825,0.05817272151154781,224.1043787413275,1.024994857645347,0.007496075131794298
ab_p[2,1],0.16158367109285757,0.4570585973130458,0.0144534619167094,0.016103245703942243,611.0110723454366,1.0108913390519672,0.020437730536029697
ab_p[1,2],0.7263642640772192,0.8789052147447415,0.027793423259927882,0.05842364997240656,224.21602386700835,1.02462929421157,0.007499809553472726
ab_p[2,2],0.2977354367442901,0.45628733668739974,0.014429072514242918,0.016579389414812403,584.2644129273397,1.011810972599634,0.019543080598136295
ab_p[1,3],0.41530489739752796,0.876616577330861,0.02772105019026648,0.058150840875916834,225.08882952134928,1.0253950528117115,0.007529004060055511
ab_p[2,3],0.28367037567734754,0.45562172598426615,0.014408024055674037,0.017765581995492826,582.1195443657447,1.0131307346517011,0.019471336815280103
ab_p[1,4],0.37661420997692335,0.8788043588370494,0.027790233916089976,0.058503858164426534,222.70711615497544,1.0246619651653823,0.007449338047115422
ab_p[2,4],-0.1156847445447108,0.4588507136174871,0.014510133610248981,0.017051280035490012,565.5399121565276,1.0121172430524898,0.018916764122877426
ab_p[1,5],0.06725495117935382,0.8741022382812711,0.027641539808200413,0.057756262543346114,226.68781617024385,1.0241714878498793,0.007582488619893963
ab_p[2,5],0.1184148469628377,0.4584228408597928,0.01449660308561847,0.017309354025823488,586.2728405186058,1.01285722083473,0.019610260562247024
ab_p[1,6],0.1648246180875854,0.8723181124359585,0.0275851207951648,0.05767450189566454,225.87329916323844,1.025678373202722,0.007555243812296141
ab_p[2,6],0.7675430068477028,0.45715715367349363,0.014456578542478516,0.017181540024686238,627.2164330329471,1.012200750752827,0.020979784207330866
ab_p[1,7],0.3319612059437172,0.8772419416044712,0.02774082594498553,0.05785939115582521,226.63736135204525,1.0248510164412088,0.007580800954931314
ab_p[2,7],0.06937138663263885,0.4560406775923554,0.01442127246878356,0.01819003072397289,568.7084280480683,1.015738033116933,0.019022747920751756
ab_p[1,8],0.4068177085113378,0.8794018411465514,0.027809127965686815,0.058778831533789176,224.07824254925123,1.0255594822590826,0.007495200901399679
ab_p[2,8],0.14992324663268705,0.45303058114085265,0.014326084861148166,0.01726857427552899,583.195732790123,1.0128587431285996,0.01950733427918695
ab_p[1,9],-0.6422594829823002,0.8824132640285897,0.02790435751873871,0.05786919016920164,230.75011726681095,1.0238151953842265,0.007718368670069089
ab_p[2,9],-0.018755991353441828,0.45937029144836533,0.014526564103922031,0.01788972055877972,564.5496925476463,1.0144240789513133,0.018883642232859744
ab_p[1,10],-0.5423855744990963,0.8774643185539441,0.02774785812158008,0.057868876979073225,228.91082727753033,1.0238645384567258,0.007656846195469347
ab_p[2,10],-0.33024107047246837,0.45592514666890255,0.014417619060200624,0.016888590637463462,573.1675684827022,1.012883408225595,0.01917190186370001
