label,ess,rhat
Overall,533.1068114043125,1.005572726763914
as,440.88913089126083,1.004747328236633
bs,651.846768642512,1.0054507365127334
σs,437.62661519377906,1.008983326366379
ws,473.9415134160524,1.004447191614706
ps,543.5523476311303,1.006260342619389
es,543.8622179727477,1.0048459111374908
σ,949.9956322292918,1.002654767564921
