label,ess,rhat
Overall,479.3117083483434,1.0069151703272305
as,424.3012322999962,1.009678588616006
bs,543.4903401771998,1.0040336441425017
σs,446.306347538512,1.0073403587526648
ws,397.46006505911686,1.0049907131222873
ps,501.84444433473396,1.0076572916562283
es,426.19895435574995,1.0059978048869087
σ,981.9058001581013,1.0125482331132665
