VERB
ADP_SYN
VERB
VERB
NOUN
PRT
VERB
DET
NOUN
VERB
CONJ
VERB
ADP_LEX
DET
NOUN
NOUN
NOUN
VERB
ADP_LEX
DET
NOUN
VERB
DET
X
PRT
ADP_LEX
DET
NOUN
VERB
ADV
PRON
VERB
PRT
DET
ADJ
NOUN
VERB
PRON
DET
NOUN
CONJ
NOUN
VERB
PRON
ADJ
VERB
NOUN
ADV
VERB
VERB
VERB
ADP_SUB
ADV
PRT
VERB
VERB
ADV
CONJ
VERB
PRON
NOUN
VERB
PRT
ADP_LEX
PRON
ADJ
NOUN
VERB
PRT
ADV
ADP_LEX
DET
NOUN
VERB
ADV
CONJ
VERB
PRT
VERB
NOUN
VERB
DET
VERB
NOUN
ADP_LEX
PRON
NOUN
VERB
DET
ADJ
ADV
ADV
ADP_SYN
PRON
ADJ
VERB
ADV
CONJ
NOUN
VERB
PRON
DET
NOUN
VERB
VERB
ADV
NUM
NOUN
VERB
PRT
VERB
ADV
DET
NOUN
DET
NOUN
NOUN
ADP_SUB
PRON
ADV
ADV
VERB
ADJ
NOUN
PRT
VERB
NOUN
PRON
VERB
VERB
PRON
VERB
NOUN
VERB
ADP_LEX
DET
NOUN
ADP_LEX
PRON
NOUN
PRON
VERB
DET
ADJ
NOUN
ADP_LEX
NOUN
ADP_SYN
DET
NOUN
NOUN
VERB
ADP_LEX
DET
PRON
ADJ
NOUN
NOUN
CONJ
VERB
PRT
ADV
VERB
PRON
VERB
VERB
PRT
PRON
NOUN
VERB
DET
NOUN
CONJ
VERB
DET
NOUN
VERB
ADP_LEX
NOUN
CONJ
NOUN
ADP_SUB
PRON
NOUN
ADP_LEX
DET
NOUN
PRT
VERB
DET
NOUN
PRON
DET
ADV
VERB
PRT
DET
NOUN
VERB
NOUN
DET
ADJ
NOUN
ADP_LEX
DET
NOUN
ADV
VERB
VERB
NOUN
ADP_LEX
DET
NOUN
PRON
VERB
ADJ
NOUN
ADP_SUB
PRON
PRT
VERB
NOUN
ADP_SUB
ADJ
ADP_LEX
PRON
VERB
ADP_LEX
NOUN
VERB
CONJ
VERB
ADV
PRT
DET
NOUN
NOUN
VERB
DET
NOUN
CONJ
VERB
PRT
VERB
ADJ
VERB
CONJ
VERB
ADP_LEX
DET
NOUN
VERB
ADP_LEX
NOUN
VERB
DET
NOUN
PRT
VERB
VERB
ADP_LEX
DET
NOUN
VERB
VERB
VERB
ADJ
PRT
DET
NOUN
ADP_SYN
PRON
NOUN
VERB
CONJ
VERB
PRON
VERB
ADP_LEX
PRON
NOUN
VERB
VERB
VERB
PRT
VERB
DET
NOUN
ADP_SYN
NOUN
PRON
ADV
CONJ
VERB
ADP_SUB
PRON
NOUN
NOUN
VERB
VERB
CONJ
NOUN
VERB
PRT
VERB
DET
NOUN
NOUN
ADP_SYN
DET
NOUN
ADP_LEX
NOUN
VERB
ADV
VERB
PRON
CONJ
PRON
VERB
ADJ
VERB
ADV
VERB
VERB
ADP_SYN
PRON
VERB
PRT
VERB
VERB
ADP_LEX
DET
NOUN
PRT
VERB
PRON
VERB
PRON
NOUN
ADV
CONJ
VERB
PRON
NOUN
VERB
DET
NOUN
VERB
CONJ
VERB
NOUN
ADV
VERB
ADV
CONJ
VERB
ADP_SUB
PRON
NOUN
VERB
VERB
NOUN
CONJ
NOUN
ADP_SYN
NOUN
VERB
DET
NOUN
PRON
VERB
VERB
PRON
NOUN
VERB
PRON
VERB
CONJ
NOUN
VERB
PRT
DET
NOUN
VERB
PRT
DET
NOUN
CONJ
VERB
ADP_LEX
ADP_SYN
DET
NOUN
VERB
ADP_SYN
PRON
VERB
VERB
DET
PRON
VERB
ADP_SUB
PRON
VERB
PRON
NOUN
NOUN
VERB
ADV
ADJ
NOUN
ADP_SYN
PRON
VERB
ADJ
VERB
PRON
NOUN
VERB
PRON
NOUN
CONJ
VERB
DET
NOUN
ADV
VERB
PRON
ADP_LEX
DET
NOUN
CONJ
NOUN
VERB
VERB
CONJ
VERB
PRT
VERB
ADP_SUB
ADP_SYN
DET
NOUN
VERB
VERB
ADP_LEX
PRON
NOUN
VERB
DET
ADJ
VERB
PRON
NOUN
CONJ
ADJ
NOUN
ADP_SUB
NOUN
VERB
PRON
NOUN
ADP_SYN
PRON
VERB
VERB
ADP_SYN
NOUN
VERB
ADV
ADV
ADP_SYN
PRON
VERB
VERB
PRON
NOUN
VERB
DET
NOUN
CONJ
NOUN
VERB
PRON
DET
NOUN
ADV
NOUN
ADV
CONJ
VERB
PRON
DET
NOUN
PRT
VERB
ADJ
VERB
ADJ
VERB
VERB
VERB
ADV
VERB
CONJ
ADV
NOUN
PRT
VERB
PRON
VERB
VERB
ADP_SUB
VERB
DET
NOUN
ADV
ADV
PRON
ADP_LEX
CONJ
ADJ
NOUN
NOUN
ADJ
ADP_SYN
PRON
NOUN
VERB
PRT
PRON
NOUN
ADP_LEX
PRON
VERB
ADP_SUB
DET
NOUN
DET
NOUN
VERB
VERB
PRON
VERB
VERB
PRON
ADV
PRT
PRON
VERB
DET
NOUN
ADP_SYN
NOUN
ADP_LEX
DET
NOUN
NOUN
VERB
PRON
CONJ
ADV
NOUN
VERB
VERB
DET
NOUN
ADP_LEX
DET
ADJ
NOUN
VERB
VERB
PRT
ADJ
NOUN
VERB
ADV
ADJ
ADP_LEX
PRON
ADJ
NOUN
VERB
NOUN
DET
ADJ
NOUN
ADP_LEX
PRON
NOUN
NOUN
VERB
ADV
CONJ
NOUN
VERB
PRON
NOUN
ADP_LEX
PRON
NOUN
VERB
NOUN
ADV
ADP_LEX
NOUN
VERB
ADP_LEX
PRON
DET
NOUN
PRON
NOUN
VERB
VERB
DET
NOUN
VERB
ADV
DET
ADV
ADJ
ADP_SYN
NOUN
CONJ
PRON
VERB
VERB
NOUN
VERB
ADV
CONJ
VERB
ADV
ADP_LEX
DET
NOUN
VERB
PRON
NOUN
NOUN
CONJ
PRON
VERB
ADP_LEX
PRON
NOUN
NOUN
VERB
VERB
CONJ
PRON
VERB
ADV
VERB
DET
NOUN
VERB
ADV
VERB
PRT
NOUN
ADP_SUB
PRON
NOUN
ADP_LEX
NOUN
VERB
ADJ
ADP_SYN
PRT
VERB
PRT
PRON
NOUN
ADP_SYN
DET
VERB
VERB
DET
NOUN
CONJ
PRON
VERB
PRON
PRT
VERB
VERB
VERB
PRON
NOUN
ADP_SYN
NOUN
ADV
ADP_LEX
DET
NOUN
ADP_LEX
DET
NOUN
VERB
NOUN
VERB
CONJ
PRON
VERB
PRT
DET
NOUN
ADP_LEX
DET
NOUN
VERB
PRON
NOUN
CONJ
VERB
DET
NOUN
ADP_LEX
VERB
ADP_LEX
DET
NOUN
CONJ
VERB
PRON
ADJ
NOUN
VERB
PRON
NOUN
NOUN
CONJ
VERB
ADV
PRT
DET
NOUN
VERB
DET
NOUN
ADP_SYN
PRON
NOUN
CONJ
VERB
PRON
NOUN
ADV
VERB
VERB
PRON
PRON
VERB
PRT
VERB
DET
NOUN
VERB
ADJ
ADJ
NOUN
CONJ
PRON
VERB
ADV
VERB
DET
NOUN
VERB
ADV
VERB
NOUN
ADP_LEX
DET
NOUN
VERB
ADV
ADP_SUB
PRON
NOUN
NOUN
PRON
VERB
ADJ
NOUN
CONJ
VERB
PRON
NOUN
NOUN
ADP_LEX
PRON
NOUN
ADV
VERB
PRON
VERB
VERB
PRON
NOUN
PRT
ADP_SUB
NOUN
NOUN
VERB
PRT
ADP_LEX
DET
NOUN
ADP_SYN
NOUN
CONJ
DET
NOUN
VERB
PRON
NOUN
ADP_LEX
PRON
NOUN
CONJ
VERB
PRT
PRON
NOUN
VERB
CONJ
VERB
PRON
NOUN
ADP_LEX
PRON
NOUN
VERB
VERB
PRT
VERB
ADP_SYN
PRON
VERB
VERB
ADP_LEX
PRON
NOUN
VERB
ADV
CONJ
VERB
ADP_SUB
DET
NOUN
CONJ
ADV
ADV
DET
NOUN
ADV
ADV
VERB
DET
ADJ
ADJ
CONJ
VERB
PRON
PRT
VERB
NOUN
VERB
VERB
ADV
CONJ
PRON
VERB
ADV
VERB
DET
PRT
PRON
VERB
VERB
PRON
NOUN
NOUN
VERB
PRON
DET
NOUN
VERB
ADV
ADJ
ADP_LEX
NOUN
CONJ
VERB
ADV
ADJ
ADP_LEX
NOUN
ADJ
NOUN
NOUN
ADP_LEX
PRON
NOUN
CONJ
PRON
VERB
PRON
ADJ
VERB
PRT
PRON
NOUN
CONJ
PRON
VERB
PRON
VERB
VERB
PRON
NOUN
ADJ
NOUN
VERB
DET
NOUN
ADV
ADV
ADP_SYN
NUM
NOUN
VERB
VERB
VERB
VERB
PRON
NOUN
ADP_SYN
DET
ADJ
NOUN
VERB
VERB
NUM
NOUN
ADP_LEX
NOUN
VERB
VERB
VERB
PRT
NOUN
VERB
DET
NOUN
ADV
PRON
VERB
PRON
PRON
VERB
VERB
NOUN
PRON
VERB
NOUN
PRT
DET
ADJ
NOUN
ADV
CONJ
ADP_SYN
DET
VERB
NOUN
PRON
VERB
ADV
VERB
ADJ
PRT
VERB
PRON
NOUN
NOUN
VERB
DET
ADJ
NOUN
ADP_SYN
DET
NOUN
DET
NOUN
VERB
VERB
ADP_SUB
DET
NOUN
ADV
ADV
ADP_SYN
PRON
ADV
VERB
PRON
PRT
VERB
VERB
DET
NOUN
ADP_SYN
NOUN
VERB
PRON
ADP_SUB
ADP_SUB
DET
NOUN
VERB
PRON
NOUN
ADV
ADP_LEX
DET
NOUN
CONJ
VERB
PRON
NOUN
ADP_LEX
PRON
PRON
VERB
NOUN
ADP_LEX
DET
NOUN
NOUN
NOUN
PRON
ADP_SUB
ADP_SUB
PRON
VERB
NOUN
VERB
ADJ
NUM
ADJ
NOUN
ADP_SYN
NOUN
VERB
DET
ADJ
NOUN
ADV
VERB
DET
ADJ
NOUN
VERB
ADP_LEX
DET
NOUN
VERB
PRON
NOUN
ADP_LEX
PRON
NOUN
CONJ
VERB
ADP_LEX
DET
NOUN
VERB
ADP_LEX
PRT
VERB
NOUN
ADP_LEX
NUM
NOUN
ADP_LEX
DET
NOUN
ADJ
NOUN
NOUN
VERB
ADP_SUB
VERB
ADP_LEX
NOUN
VERB
ADV
NOUN
VERB
DET
NOUN
PRT
VERB
CONJ
PRON
ADV
VERB
VERB
ADV
ADJ
VERB
ADJ
ADV
PRON
VERB
ADJ
PRT
VERB
PRT
ADP_LEX
NOUN
NOUN
NOUN
VERB
PRON
PRT
NOUN
CONJ
PRON
VERB
PRT
DET
ADJ
NOUN
NOUN
VERB
PRT
PRON
ADP_LEX
DET
NOUN
CONJ
DET
NOUN
ADP_SYN
PRON
NOUN
VERB
ADV
ADV
ADP_SYN
PRON
VERB
VERB
ADP_LEX
DET
NOUN
VERB
ADP_LEX
DET
NOUN
ADP_LEX
PRON
NOUN
ADP_LEX
PRON
NOUN
VERB
VERB
ADP_SUB
NOUN
CONJ
VERB
PRT
VERB
PRON
NOUN
ADP_SUB
VERB
ADP_SUB
ADP_SUB
DET
NOUN
NOUN
NOUN
VERB
DET
ADJ
NOUN
VERB
PRON
ADV
VERB
PRON
CONJ
DET
VERB
DET
DET
NOUN
VERB
ADP_SUB
DET
ADJ
NOUN
CONJ
ADV
DET
VERB
DET
NOUN
NOUN
PRON
VERB
PRON
PRON
VERB
ADP_LEX
NOUN
NOUN
ADP_SYN
NOUN
VERB
ADP_SUB
DET
NOUN
CONJ
VERB
NOUN
PRON
VERB
VERB
PRT
VERB
VERB
PRON
VERB
VERB
NOUN
CONJ
VERB
DET
NOUN
ADP_LEX
DET
ADJ
NOUN
VERB
ADV
ADP_LEX
DET
NOUN
ADP_LEX
DET
NOUN
CONJ
PRON
VERB
ADP_SUB
DET
NOUN
PRON
NOUN
VERB
VERB
PRON
NOUN
VERB
DET
ADJ
NOUN
VERB
VERB
ADP_SUB
NOUN
PRT
VERB
DET
ADJ
NOUN
ADP_LEX
PRON
ADJ
DET
NOUN
PRON
VERB
DET
NOUN
VERB
ADV
ADJ
PRON
PRON
VERB
VERB
PRT
ADP_LEX
DET
ADJ
NOUN
CONJ
VERB
PRT
VERB
PRON
NOUN
DET
VERB
DET
NOUN
ADV
ADP_SYN
DET
NOUN
DET
VERB
VERB
DET
ADJ
NOUN
VERB
ADV
CONJ
PRON
ADV
VERB
PRT
VERB
NOUN
NOUN
VERB
PRT
VERB
ADV
CONJ
DET
NOUN
PRON
ADV
VERB
ADJ
VERB
VERB
ADP_SUB
DET
NOUN
NOUN
VERB
ADP_SUB
ADP_LEX
ADJ
NOUN
VERB
ADP_LEX
DET
NOUN
PRT
DET
NOUN
CONJ
VERB
PRT
DET
NOUN
VERB
ADP_LEX
PRON
NOUN
CONJ
VERB
VERB
NOUN
ADV
NOUN
VERB
ADP_SUB
PRON
VERB
PRON
NOUN
CONJ
VERB
ADP_SUB
DET
NOUN
ADP_LEX
NOUN
ADP_SYN
DET
NOUN
NOUN
NOUN
VERB
ADP_SUB
ADP_SUB
DET
NOUN
CONJ
VERB
PRT
DET
NUM
NOUN
VERB
ADV
PRT
PRON
NOUN
ADV
PRON
VERB
PRON
NOUN
VERB
PRT
PRT
PRON
VERB
ADV
ADV
CONJ
VERB
CONJ
VERB
PRON
ADP_SUB
ADP_LEX
DET
NOUN
ADP_SYN
NOUN
DET
NOUN
ADP_LEX
NOUN
NOUN
VERB
ADP_SUB
DET
NOUN
PRON
VERB
ADP_SYN
NUM
PRON
VERB
PRON
VERB
ADP_LEX
PRON
NOUN
CONJ
VERB
PRON
VERB
NOUN
VERB
DET
ADJ
ADV
ADJ
CONJ
VERB
DET
NOUN
ADP_SYN
DET
NOUN
DET
NOUN
NOUN
VERB
ADJ
ADP_LEX
PRON
NOUN
ADP_LEX
PRON
NOUN
