label,ess,rhat
Overall,6.859966805534893,1.8999576950753645
as,6.64476283188316,1.9000361359029236
bs,7.424217054342405,1.8319560778306143
σs,5.603400214974084,2.1444811301772524
ws,7.799281842668441,1.868608251671625
ps,6.551787985382062,1.8908103914253287
es,5.125430562216563,2.357864011463808
σ,7.069908170542528,1.5981682780442952
