label,ess,rhat
Overall,7.923600650129138,1.8738369471268719
as,7.127821494957298,1.9397470336068539
bs,8.89213999599181,1.7161440566278037
σs,7.301663963642142,2.2042550415955824
ws,7.470378504963009,1.8729650191185223
ps,8.140207195938205,1.8196131614612
es,4.946807865297156,2.911730975009127
σ,13.684081770750911,1.2183304547700369
