label,ess,rhat
Overall,618.8687216872797,1.0056303313071433
as,564.1470405165123,1.0054293113133683
bs,719.4194685730137,1.0051139461097638
σs,453.8840851133993,1.0082129899952998
ws,534.5985920189413,1.0062147863244517
ps,645.6583959692846,1.0056192119907772
es,588.243953511964,1.0044067312859255
σ,994.8282827258433,1.0013531733673984
