label,ess,rhat
Overall,640.3283768823185,1.0040411591959821
as,574.7174034025036,1.0039396636710978
bs,754.3919985952828,1.0032433708430568
σs,465.8988432429795,1.0072785811560958
ws,578.1161343344382,1.0037007723560392
ps,666.8948055149813,1.0041934550630203
es,500.3552515015048,1.0043974324322162
σ,976.0943937692685,1.0034535622598295
