label,ess,rhat
Overall,524.4838501889902,1.0053533977216986
as,470.29351211267254,1.0050617356521687
bs,583.6087658696031,1.0050697720990598
σs,506.7193708135284,1.0074244334135092
ws,440.56443405346977,1.0056610287767305
ps,541.5981659013955,1.005241903814091
es,470.87104605013815,1.0048375964962446
σ,1193.7702435704061,1.0055922691100352
