8.680555555555802272e-04,1.302083333333370341e-03,1.736111111111160454e-03,1.302083333333370341e-03,6.076388888888839546e-03,4.340277777777790114e-03,6.944444444444419773e-03,6.510416666666629659e-03,4.340277777777790114e-03,3.906250000000000000e-03
8.680555555555802272e-04,1.302083333333370341e-03,1.736111111111160454e-03,1.302083333333370341e-03,6.076388888888839546e-03,4.340277777777790114e-03,6.944444444444419773e-03,6.510416666666629659e-03,4.340277777777790114e-03,3.906250000000000000e-03
8.680555555555802272e-04,1.302083333333370341e-03,1.736111111111160454e-03,1.302083333333370341e-03,6.076388888888839546e-03,4.340277777777790114e-03,6.944444444444419773e-03,6.510416666666629659e-03,4.340277777777790114e-03,3.906250000000000000e-03
8.680555555555802272e-04,1.302083333333370341e-03,1.736111111111160454e-03,1.302083333333370341e-03,6.076388888888839546e-03,4.340277777777790114e-03,6.944444444444419773e-03,6.510416666666629659e-03,4.340277777777790114e-03,3.906250000000000000e-03
8.680555555555802272e-04,1.302083333333370341e-03,1.736111111111160454e-03,1.302083333333370341e-03,6.076388888888839546e-03,4.340277777777790114e-03,6.944444444444419773e-03,6.510416666666629659e-03,4.340277777777790114e-03,3.906250000000000000e-03
8.680555555555802272e-04,1.302083333333370341e-03,1.736111111111160454e-03,1.302083333333370341e-03,6.076388888888839546e-03,4.340277777777790114e-03,6.944444444444419773e-03,6.510416666666629659e-03,4.340277777777790114e-03,3.906250000000000000e-03
8.680555555555802272e-04,1.302083333333370341e-03,9.375000000000000000e-02,1.302083333333370341e-03,9.331597222222220989e-02,1.297743055555555802e-01,1.137152777777777901e-01,6.510416666666629659e-03,1.024305555555555802e-01,3.906250000000000000e-03
9.722222222222220989e-02,8.333333333333337034e-02,1.571180555555555802e-01,8.940972222222220989e-02,1.584201388888888395e-01,1.297743055555555802e-01,1.762152777777777901e-01,1.922743055555555802e-01,1.536458333333333703e-01,1.458333333333333703e-01
2.157118055555555802e-01,9.418402777777779011e-02,1.571180555555555802e-01,1.627604166666666297e-01,1.684027777777777901e-01,1.875000000000000000e-01,1.953125000000000000e-01,2.100694444444444198e-01,1.536458333333333703e-01,1.688368055555555802e-01
2.157118055555555802e-01,1.688368055555555802e-01,5.685763888888883955e-02,1.627604166666666297e-01,1.684027777777777901e-01,1.875000000000000000e-01,1.953125000000000000e-01,2.100694444444444198e-01,1.766493055555555802e-01,1.688368055555555802e-01
2.378472222222222099e-01,2.599826388888888395e-01,1.141493055555555802e-01,1.579861111111111605e-01,2.061631944444444198e-01,2.586805555555555802e-01,2.677951388888888395e-01,2.291666666666666297e-01,2.486979166666666297e-01,2.005208333333333703e-01
2.886284722222222099e-01,3.098958333333333703e-01,1.801215277777777901e-01,1.579861111111111605e-01,1.215277777777777901e-01,2.586805555555555802e-01,2.677951388888888395e-01,3.068576388888888395e-01,2.486979166666666297e-01,2.374131944444444198e-01
3.181423611111111605e-01,3.098958333333333703e-01,2.248263888888888395e-01,2.821180555555555802e-01,2.690972222222222099e-01,1.271701388888888395e-01,2.994791666666666297e-01,3.068576388888888395e-01,3.155381944444444198e-01,2.556423611111111605e-01
3.181423611111111605e-01,3.476562500000000000e-01,3.398437500000000000e-01,3.572048611111111605e-01,3.233506944444444198e-01,1.927083333333333703e-01,1.627604166666666297e-01,3.884548611111111605e-01,3.155381944444444198e-01,3.467881944444444198e-01
3.658854166666666297e-01,3.563368055555555802e-01,2.999131944444444198e-01,3.828125000000000000e-01,3.585069444444444198e-01,2.925347222222222099e-01,2.278645833333333703e-01,1.723090277777777901e-01,3.572048611111111605e-01,3.537326388888888395e-01
3.658854166666666297e-01,3.563368055555555802e-01,2.999131944444444198e-01,3.159722222222222099e-01,3.585069444444444198e-01,3.207465277777777901e-01,2.647569444444444198e-01,1.723090277777777901e-01,1.861979166666666297e-01,3.537326388888888395e-01
3.789062500000000000e-01,3.324652777777777901e-01,3.259548611111111605e-01,3.203125000000000000e-01,3.164062500000000000e-01,3.715277777777777901e-01,3.246527777777777901e-01,3.072916666666666297e-01,1.861979166666666297e-01,2.256944444444444198e-01
3.789062500000000000e-01,3.871527777777777901e-01,3.259548611111111605e-01,3.203125000000000000e-01,3.285590277777777901e-01,3.715277777777777901e-01,3.246527777777777901e-01,3.320312500000000000e-01,2.343750000000000000e-01,2.725694444444444198e-01
2.200520833333333703e-01,3.871527777777777901e-01,3.320312500000000000e-01,2.929687500000000000e-01,3.085937500000000000e-01,2.855902777777777901e-01,2.803819444444444198e-01,3.320312500000000000e-01,2.756076388888888395e-01,3.133680555555555802e-01
2.968750000000000000e-01,3.133680555555555802e-01,2.287326388888888395e-01,2.929687500000000000e-01,3.085937500000000000e-01,2.855902777777777901e-01,2.400173611111111605e-01,2.938368055555555802e-01,2.964409722222222099e-01,3.133680555555555802e-01
3.615451388888888395e-01,3.454861111111111605e-01,3.255208333333333703e-01,2.539062500000000000e-01,3.585069444444444198e-01,3.398437500000000000e-01,2.730034722222222099e-01,3.038194444444444198e-01,2.343750000000000000e-01,3.502604166666666297e-01
4.010416666666666297e-01,3.454861111111111605e-01,3.255208333333333703e-01,2.539062500000000000e-01,3.585069444444444198e-01,3.398437500000000000e-01,2.730034722222222099e-01,3.038194444444444198e-01,2.382812500000000000e-01,3.502604166666666297e-01
4.010416666666666297e-01,4.279513888888888395e-01,4.036458333333333703e-01,3.038194444444444198e-01,3.207465277777777901e-01,3.320312500000000000e-01,2.960069444444444198e-01,3.007812500000000000e-01,2.382812500000000000e-01,2.725694444444444198e-01
3.294270833333333703e-01,4.023437500000000000e-01,4.448784722222222099e-01,3.880208333333333703e-01,4.032118055555555802e-01,4.149305555555555802e-01,2.960069444444444198e-01,3.706597222222222099e-01,3.064236111111111605e-01,2.803819444444444198e-01
3.072916666666666297e-01,3.784722222222222099e-01,4.448784722222222099e-01,3.988715277777777901e-01,4.032118055555555802e-01,4.296875000000000000e-01,3.493923611111111605e-01,3.346354166666666297e-01,3.355034722222222099e-01,2.829861111111111605e-01
3.072916666666666297e-01,3.784722222222222099e-01,3.880208333333333703e-01,3.988715277777777901e-01,4.166666666666666297e-01,4.296875000000000000e-01,3.702256944444444198e-01,3.346354166666666297e-01,3.355034722222222099e-01,2.829861111111111605e-01
2.860243055555555802e-01,3.780381944444444198e-01,3.641493055555555802e-01,3.424479166666666297e-01,3.554687500000000000e-01,4.461805555555555802e-01,3.849826388888888395e-01,3.789062500000000000e-01,3.732638888888888395e-01,2.873263888888888395e-01
3.081597222222222099e-01,3.858506944444444198e-01,3.641493055555555802e-01,3.259548611111111605e-01,3.615451388888888395e-01,4.461805555555555802e-01,4.118923611111111605e-01,3.927951388888888395e-01,4.001736111111111605e-01,3.155381944444444198e-01
3.081597222222222099e-01,3.858506944444444198e-01,3.736979166666666297e-01,3.307291666666666297e-01,3.311631944444444198e-01,3.650173611111111605e-01,4.118923611111111605e-01,4.144965277777777901e-01,4.227430555555555802e-01,3.828125000000000000e-01
3.372395833333333703e-01,3.532986111111111605e-01,3.589409722222222099e-01,3.307291666666666297e-01,3.181423611111111605e-01,3.650173611111111605e-01,3.177083333333333703e-01,4.144965277777777901e-01,4.227430555555555802e-01,3.697916666666666297e-01
3.793402777777777901e-01,4.171006944444444198e-01,3.589409722222222099e-01,2.960069444444444198e-01,3.181423611111111605e-01,3.441840277777777901e-01,3.164062500000000000e-01,3.185763888888888395e-01,3.624131944444444198e-01,4.084201388888888395e-01
3.793402777777777901e-01,4.331597222222222099e-01,4.171006944444444198e-01,3.650173611111111605e-01,3.541666666666666297e-01,3.732638888888888395e-01,3.381076388888888395e-01,3.185763888888888395e-01,3.337673611111111605e-01,3.598090277777777901e-01
3.311631944444444198e-01,4.331597222222222099e-01,4.383680555555555802e-01,3.650173611111111605e-01,3.741319444444444198e-01,3.732638888888888395e-01,3.381076388888888395e-01,3.263888888888888395e-01,3.337673611111111605e-01,3.598090277777777901e-01
3.203125000000000000e-01,3.454861111111111605e-01,4.383680555555555802e-01,4.218750000000000000e-01,4.249131944444444198e-01,3.901909722222222099e-01,2.877604166666666297e-01,3.263888888888888395e-01,3.311631944444444198e-01,3.263888888888888395e-01
3.203125000000000000e-01,3.454861111111111605e-01,4.062500000000000000e-01,4.218750000000000000e-01,4.487847222222222099e-01,3.901909722222222099e-01,2.877604166666666297e-01,3.263888888888888395e-01,3.311631944444444198e-01,3.263888888888888395e-01
3.276909722222222099e-01,3.368055555555555802e-01,4.045138888888888395e-01,3.849826388888888395e-01,4.657118055555555802e-01,4.257812500000000000e-01,3.567708333333333703e-01,4.014756944444444198e-01,3.394097222222222099e-01,3.138020833333333703e-01
3.320312500000000000e-01,3.472222222222222099e-01,3.897569444444444198e-01,3.706597222222222099e-01,4.092881944444444198e-01,4.500868055555555802e-01,3.567708333333333703e-01,4.505208333333333703e-01,4.058159722222222099e-01,3.376736111111111605e-01
3.559027777777777901e-01,3.472222222222222099e-01,3.897569444444444198e-01,3.706597222222222099e-01,3.871527777777777901e-01,3.993055555555555802e-01,3.750000000000000000e-01,4.908854166666666297e-01,4.058159722222222099e-01,3.376736111111111605e-01
4.314236111111111605e-01,3.836805555555555802e-01,4.084201388888888395e-01,3.836805555555555802e-01,3.871527777777777901e-01,3.789062500000000000e-01,3.506944444444444198e-01,5.147569444444444198e-01,4.691840277777777901e-01,3.949652777777777901e-01
4.479166666666666297e-01,4.570312500000000000e-01,4.262152777777777901e-01,4.214409722222222099e-01,3.671875000000000000e-01,3.515625000000000000e-01,3.506944444444444198e-01,5.147569444444444198e-01,4.865451388888888395e-01,4.388020833333333703e-01
4.748263888888888395e-01,4.570312500000000000e-01,4.262152777777777901e-01,4.327256944444444198e-01,4.001736111111111605e-01,3.515625000000000000e-01,3.750000000000000000e-01,4.361979166666666297e-01,4.548611111111111605e-01,4.804687500000000000e-01
4.761284722222222099e-01,4.843750000000000000e-01,4.791666666666666297e-01,4.370659722222222099e-01,4.001736111111111605e-01,3.546006944444444198e-01,3.745659722222222099e-01,4.101562500000000000e-01,4.344618055555555802e-01,4.804687500000000000e-01
4.761284722222222099e-01,4.934895833333333703e-01,4.791666666666666297e-01,4.370659722222222099e-01,4.084201388888888395e-01,3.546006944444444198e-01,3.745659722222222099e-01,4.101562500000000000e-01,4.344618055555555802e-01,4.322916666666666297e-01
3.554687500000000000e-01,3.988715277777777901e-01,4.743923611111111605e-01,4.583333333333333703e-01,4.361979166666666297e-01,3.988715277777777901e-01,3.676215277777777901e-01,3.858506944444444198e-01,4.188368055555555802e-01,3.602430555555555802e-01
3.554687500000000000e-01,3.867187500000000000e-01,4.743923611111111605e-01,4.583333333333333703e-01,4.361979166666666297e-01,3.993055555555555802e-01,3.949652777777777901e-01,3.064236111111111605e-01,3.893229166666666297e-01,3.602430555555555802e-01
3.337673611111111605e-01,3.867187500000000000e-01,3.962673611111111605e-01,3.637152777777777901e-01,4.375000000000000000e-01,4.184027777777777901e-01,4.153645833333333703e-01,3.407118055555555802e-01,3.893229166666666297e-01,3.637152777777777901e-01
3.337673611111111605e-01,3.815104166666666297e-01,3.962673611111111605e-01,3.637152777777777901e-01,4.375000000000000000e-01,4.279513888888888395e-01,4.288194444444444198e-01,3.676215277777777901e-01,3.111979166666666297e-01,3.637152777777777901e-01
3.159722222222222099e-01,3.537326388888888395e-01,3.736979166666666297e-01,3.311631944444444198e-01,3.693576388888888395e-01,4.019097222222222099e-01,4.288194444444444198e-01,3.832465277777777901e-01,3.476562500000000000e-01,3.342013888888888395e-01
3.355034722222222099e-01,3.537326388888888395e-01,3.736979166666666297e-01,3.311631944444444198e-01,3.589409722222222099e-01,4.019097222222222099e-01,3.975694444444444198e-01,3.832465277777777901e-01,3.832465277777777901e-01,3.506944444444444198e-01
3.355034722222222099e-01,3.858506944444444198e-01,3.910590277777777901e-01,3.146701388888888395e-01,3.589409722222222099e-01,3.754340277777777901e-01,3.832465277777777901e-01,3.580729166666666297e-01,3.832465277777777901e-01,4.201388888888888395e-01
3.945312500000000000e-01,4.522569444444444198e-01,4.366319444444444198e-01,4.184027777777777901e-01,3.767361111111111605e-01,3.754340277777777901e-01,3.832465277777777901e-01,3.381076388888888395e-01,3.780381944444444198e-01,4.201388888888888395e-01
4.062500000000000000e-01,4.752604166666666297e-01,4.496527777777777901e-01,4.492187500000000000e-01,4.036458333333333703e-01,3.394097222222222099e-01,3.546006944444444198e-01,3.381076388888888395e-01,3.537326388888888395e-01,3.754340277777777901e-01
3.771701388888888395e-01,4.752604166666666297e-01,4.765625000000000000e-01,4.492187500000000000e-01,4.544270833333333703e-01,3.328993055555555802e-01,3.259548611111111605e-01,3.493923611111111605e-01,3.537326388888888395e-01,3.958333333333333703e-01
3.940972222222222099e-01,4.375000000000000000e-01,5.381944444444444198e-01,5.238715277777777901e-01,4.900173611111111605e-01,3.880208333333333703e-01,4.609375000000000000e-01,3.493923611111111605e-01,3.897569444444444198e-01,3.958333333333333703e-01
4.266493055555555802e-01,4.144965277777777901e-01,5.381944444444444198e-01,5.468750000000000000e-01,5.212673611111111605e-01,4.552951388888888395e-01,4.891493055555555802e-01,4.743923611111111605e-01,4.188368055555555802e-01,4.440104166666666297e-01
4.548611111111111605e-01,4.144965277777777901e-01,4.687500000000000000e-01,4.843750000000000000e-01,5.538194444444444198e-01,4.934895833333333703e-01,4.891493055555555802e-01,5.212673611111111605e-01,4.900173611111111605e-01,4.765625000000000000e-01
4.548611111111111605e-01,4.335937500000000000e-01,4.492187500000000000e-01,4.444444444444444198e-01,5.538194444444444198e-01,4.934895833333333703e-01,5.199652777777777901e-01,5.212673611111111605e-01,5.217013888888888395e-01,4.765625000000000000e-01
4.782986111111111605e-01,4.335937500000000000e-01,4.422743055555555802e-01,4.444444444444444198e-01,4.869791666666666297e-01,4.427083333333333703e-01,5.364583333333332593e-01,5.377604166666667407e-01,5.217013888888888395e-01,5.238715277777777901e-01
5.490451388888888395e-01,5.078125000000000000e-01,4.678819444444444198e-01,4.227430555555555802e-01,4.414062500000000000e-01,4.240451388888888395e-01,4.939236111111111605e-01,5.729166666666667407e-01,5.659722222222222099e-01,5.533854166666667407e-01
