label,ess,rhat
Overall,504.1569404182484,1.004867626302714
as,367.8384415560619,1.004477716006278
bs,652.5169906951534,1.0043598038794905
σs,434.31594221288077,1.010074476076737
ws,326.2475524804467,1.0099135840800495
ps,545.686550273651,1.0035729460833942
es,353.6979690893147,1.0065109793272604
σ,946.5662652704096,1.003174077452952
