label,ess,rhat
Overall,582.21994355205,1.0062718162702151
as,507.14037803995257,1.0070490584665654
bs,695.676518694374,1.0055473954512142
σs,444.06270888323525,1.0060816593117583
ws,519.8851507589525,1.0074457608113343
ps,605.3155925572146,1.0058372851828496
es,511.37213722753324,1.0079617787834247
σ,871.446195583976,1.0001023650218763
