parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
σ_w[1],0.43893625827931665,0.4434424263717101,0.02938805935850689,209.13945304579033,286.90436134665185,1.021504645554873,0.021679410606020653
σ_w[2],0.3588506740273657,0.41015556867877756,0.03440407907803989,249.1150116871653,193.08250535444265,1.0142857998615384,0.025823279863447065
ρ_w[1, 1],1.0,0.0,NaN,NaN,NaN,NaN,NaN
ρ_w[2, 1],-0.09802617887911305,0.4061307706451573,0.01969675081221716,411.90639924728225,319.9940229742532,1.0053492997311044,0.04269824669845599
ρ_w[1, 2],-0.09802617887911305,0.4061307706451573,0.01969675081221716,411.90639924728225,319.9940229742532,1.0053492997311044,0.04269824669845599
ρ_w[2, 2],1.0,8.604053672779705e-17,2.567611130660108e-18,1114.3354051881126,NaN,0.9990245284989987,0.1155120875094292
ab_w[1, 1],0.08502765305495562,0.25486298090235054,0.015108576932137461,361.1780017646435,245.91124848624693,1.007981703218846,0.037439737400496026
ab_w[2, 1],-0.08678728681941525,0.12953211112410465,0.005465298084223454,554.4461566175418,432.104717861108,1.0062382065894022,0.05747392810485152
ab_w[1, 2],-0.1008068710313449,0.2534777975796544,0.015278155727079181,359.2836041269572,260.6273663672211,1.0104743536786103,0.03724336400637854
ab_w[2, 2],0.1263914938500344,0.13809900774495978,0.005952638900842354,552.7025383126528,424.8687176039125,1.0078619309048247,0.05729318450711635
σ_p[1],0.5127502757245173,0.12121938911266777,0.004853248224208604,664.0255490604527,654.3419527428946,1.0071393538794926,0.06883293573411987
σ_p[2],0.428655608458886,0.10669441609527539,0.004773661921945677,653.6379660537151,502.46366632851425,1.0039545809720778,0.06775615813942146
ρ_p[1, 1],1.0,0.0,NaN,NaN,NaN,NaN,NaN
ρ_p[2, 1],0.24438387938657058,0.24160322297422968,0.009476748388921293,669.8568077572766,640.4386618776012,0.9997863672733076,0.0694374044261686
ρ_p[1, 2],0.24438387938657058,0.24160322297422968,0.009476748388921293,669.8568077572766,640.4386618776012,0.9997863672733076,0.0694374044261686
ρ_p[2, 2],1.0,8.913954631645786e-17,2.637047479767937e-18,1123.136489902778,NaN,1.0010719463151336,0.11642440857811742
ab_p[1, 1],-0.3302217228152278,0.15339640645897537,0.00602256737591697,646.8380751188341,571.9268297588367,1.002574173734023,0.06705128096055094
ab_p[2, 1],0.15809862086520152,0.12751075131782502,0.00516129746799938,597.3563481278843,602.5207314401074,1.0015584345045587,0.06192200161459728
ab_p[1, 2],0.6347766278550924,0.15538818552573727,0.005965556740554975,677.2424225161595,657.8262768819178,1.0062451678897923,0.0702029977783739
ab_p[2, 2],0.4708249362610219,0.12615381920672192,0.004958388592273997,647.5660169228828,631.1220934099659,1.0030509379872001,0.06712673945983182
ab_p[1, 3],0.0411298009515369,0.15208194180639117,0.006182440387165355,605.7215131595432,553.6663940354094,1.0141317369458878,0.06278913521788136
ab_p[2, 3],0.19241915200412432,0.12967158476099608,0.004871081547163844,714.2102792330743,781.6872608290593,0.9994425249593057,0.07403508843998169
ab_p[1, 4],0.6062083503529205,0.1542398642876601,0.006298557488765332,597.3185434310723,525.4130434695838,1.004704171681078,0.06191808277703178
ab_p[2, 4],-0.1275002531196236,0.13247058923313612,0.004951830375888537,715.2753243888545,707.7852488827186,0.9996379129467524,0.07414549109672507
ab_p[1, 5],0.10680292952249587,0.15192675424681204,0.006213497968690595,594.6131413386156,441.6875169342058,1.0122374538117793,0.06163764060334055
ab_p[2, 5],0.08935047047821837,0.13010764418168091,0.005211785082079902,621.1225104707584,587.8757327173474,1.0032750296366701,0.06438560369663822
ab_p[1, 6],-0.3895247916307767,0.154825379893456,0.006045960774821083,655.5690350771667,590.1902141011217,1.0063070930052733,0.06795633289200059
ab_p[2, 6],0.647839151615272,0.131227272154133,0.005153164833231014,648.249265885769,661.1295426535625,1.0001898754541025,0.06719756509601296
ab_p[1, 7],0.34138402390967537,0.1544677169300348,0.006204394111835212,620.3997503485203,542.7342193426372,1.0062659106046905,0.06431068233086308
ab_p[2, 7],0.05589333450636494,0.12770216883776161,0.004904627375430085,681.9273727192178,696.29306357569,0.9995534820175129,0.07068864005027284
ab_p[1, 8],0.6656935058488892,0.15175414402043083,0.005907646819373759,651.1683811118025,470.253569712726,1.0145272828380256,0.06750016078835999
ab_p[2, 8],0.1586462231582739,0.13205341100183957,0.005095533115049031,672.9830102010479,573.3627816062227,1.0007168801844488,0.06976146679426337
ab_p[1, 9],-0.4647282813843522,0.1553604983426907,0.006215615859757827,622.691896919545,554.4739379629343,1.0051154024024767,0.06454828640775405
ab_p[2, 9],-0.11149709240388235,0.1288067876588456,0.005052734278009809,649.3379954377467,604.5585545689282,0.9985431134826259,0.06731042287895393
ab_p[1, 10],-0.33613262088514273,0.15245120189795497,0.00619073968610139,605.684830946655,408.65858145102305,1.0077930329328204,0.0627853327370794
ab_p[2, 10],-0.40107161952629666,0.13173611504501315,0.004957063463864549,718.4510751494884,829.7800152151142,1.004984763077279,0.07447468964687662
ab_p[1, 11],-0.41926404548199203,0.15244378749394644,0.006213734402932065,598.3822322425709,547.5792221540497,1.007658814651107,0.06202834483503028
ab_p[2, 11],-0.7467672773312587,0.1264435903614755,0.004986427631087914,645.498201652655,581.8673841644588,1.0001449968098415,0.06691238958156731
ab_p[1, 12],-0.4093803640534808,0.15143953504277585,0.006048074917934492,630.0940510381422,388.0301914920641,1.0031895249932363,0.06531559423116592
ab_p[2, 12],-0.30484166489577746,0.12790552508251835,0.004942564059923528,669.0677623272212,665.2394363566475,0.9992273375766781,0.06935561192066161
