label,ess,rhat
Overall,914.0569144624811,1.004088353536675
as,711.2404480459976,1.0034887646534703
bs,1170.51712439227,1.004335410432325
σs,602.9232020853071,1.006133039064493
ws,663.0989161901017,1.003647549024904
ps,977.6982327213668,1.004170644063987
es,833.6195213819112,1.0042166692864198
σ,1031.6444034656631,1.0051714308674553
