label,ess,rhat
Overall,596.0003828667573,1.0083133863887392
as,425.967263870691,1.0108943517237876
bs,793.0447926338012,1.0046681113963798
σs,439.33489639508724,1.0144863824011447
ws,420.2965161300622,1.0069150149741597
ps,635.9213892460039,1.008790474954214
es,488.7717843972064,1.0075002515247258
σ,1002.6956744423638,1.0038198619489238
