label,ess,rhat
Overall,769.6365817801113,1.0050161222574159
as,623.2841175906208,1.003625226662215
bs,952.5594985010596,1.0054483459061865
σs,557.5279570976613,1.0105764195467142
ws,579.4215591673931,1.0041162278232734
ps,817.0040538506738,1.0052687498529325
es,646.9116588164252,1.0046495188343336
σ,1024.0280396731102,1.0044219377284878
