parameters,mean,std,naive_se,mcse,ess,rhat,ess_per_sec
a_w[1],-0.5041570588058002,0.7189755098017027,0.022736001928540958,0.06277038090431386,26.909451822171704,1.1225943690764837,0.0005091401279080602
a_w[2],0.6421814158973612,0.8391161619076507,0.026535182930867963,0.10727773765326457,8.495165189429152,1.4401099106819486,0.0001607327239413454
a_w[3],-0.1621395083902893,0.7322969960051229,0.02315726431075413,0.07965214909739174,12.564021257319741,1.2586435548301265,0.0002377174916926683
a_w[4],0.369583230510148,0.6217212587800935,0.019660552474920538,0.05853116950374537,16.195815271970716,1.190025489828838,0.0003064328293879382
a_w[5],0.10007238262209397,0.595368579987128,0.018827207600594656,0.04204136036682717,77.69176061313293,1.0702703598893661,0.001469966508324827
a_w[6],0.5176684239303255,0.7917921631337166,0.02503866668974149,0.09325624141023198,10.832678219511621,1.309499852066297,0.00020495962573732922
b_w[1],-0.11562503618542797,0.41491061480865915,0.013120625681761503,0.042467865568298124,14.33947109853264,1.2076364907124706,0.00027130988016728895
b_w[2],-0.004116971767217309,0.29711682674054324,0.009395659036617389,0.013469174681264028,523.0195416333705,1.0134489633207393,0.009895788219149926
b_w[3],0.06939729099296961,0.3764712839139384,0.011905067308159548,0.04521949509729874,10.072283377691226,1.3568768736709353,0.0001905725795208738
b_w[4],0.07010515694751152,0.30176733549176005,0.009542721035941294,0.0227935825962133,38.49327599101811,1.0880297645296848,0.0007283118062449458
b_w[5],-0.026489237809267877,0.3358218501344965,0.01061961934476732,0.029995294510604044,21.250450653040545,1.143568323504313,0.00040206902894537704
b_w[6],0.1456190372368088,0.33503706339753836,0.010594802209104526,0.029707942971129844,21.514248877472326,1.1436650428305408,0.00040706022172836987
σ_w[1],0.6860600037235589,0.5338161664970603,0.01688074937950378,0.07750302530141935,6.508478620147713,1.7220826180786708,0.00012314363217234242
σ_w[2],0.34765823252468775,0.261134551833703,0.008257799595618006,0.019363051051155093,46.09090691691465,1.0776618167210283,0.0008720627383327558
σ_w[3],0.47653051166509075,0.44658544327440525,0.014122271706230448,0.06311070315098774,6.74376855112537,1.671419235715705,0.00012759543395355667
σ_w[4],0.578231810330704,0.35973799163455933,0.011375914144598064,0.04765439231572359,8.51248300639786,1.4312450136149892,0.00016106038559736145
σ_w[5],0.29479304024476927,0.2509839806793743,0.007936810351625174,0.016764618493599084,81.12915700405402,1.0542689471039353,0.0015350037469021762
σ_w[6],0.28817692114877536,0.23554593230994364,0.0074486163968726805,0.019957904951629375,33.25234359693958,1.118218721324567,0.0006291507751279884
σ_w[7],1.2299127452806888,0.9449118778421405,0.029880737221279534,0.06916568801575859,42.28436388429841,1.090713027424225,0.0008000410628515434
σ_w[8],0.7577475349161535,0.7043854272178871,0.02227462300639284,0.07304229338370176,13.314583012711081,1.239735088626875,0.00025191849105408917
σ_w[9],0.9127727951374706,0.7496999707833981,0.023707594694372267,0.07780890407662007,13.34532770556713,1.2307183556115815,0.0002525001958378456
σ_w[10],1.3520465873695868,1.2005522873237253,0.037964796780678656,0.16544119039156355,7.224286185244983,1.5773009201430803,0.0001366870650768693
σ_w[11],1.2392243493062574,0.8283808228676148,0.026195701702661577,0.049640869635083545,112.18674511960003,1.0466506226964059,0.0021226286636103014
σ_w[12],1.8080360851302277,1.3100814526419642,0.04142841310690622,0.20278113895981076,5.578197707681117,2.0385505254227057,0.00010554225753663106
ρ_w_1[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w_1[2,1],0.04199724068985066,0.35897543910146523,0.01135180011619698,0.03455849687573305,19.53734980687312,1.1497789775648244,0.0003696563142717008
ρ_w_1[1,2],0.04199724068985066,0.35897543910146523,0.01135180011619698,0.03455849687573305,19.53734980687312,1.1497789775648244,0.0003696563142717008
ρ_w_1[2,2],1.0,6.998786397514138e-17,2.213210587314929e-18,0.0,332.4464133767338,0.9959919678390986,0.006290050445759915
ρ_w_2[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w_2[2,1],-0.17669097168148784,0.41525140842085034,0.013131402522027106,0.050038658613117654,10.144201798213116,1.3291448303403681,0.00019193331158131997
ρ_w_2[1,2],-0.17669097168148784,0.41525140842085034,0.013131402522027106,0.050038658613117654,10.144201798213116,1.3291448303403681,0.00019193331158131997
ρ_w_2[2,2],1.0,7.21578710339572e-17,2.2818322357599387e-18,3.524961628148263e-18,68.18549038616906,0.9959919678390986,0.0012901031773558517
ρ_w_3[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w_3[2,1],0.32375358034056184,0.41445785177836036,0.013106308057600864,0.052602831620414674,8.530741951192429,1.4289462584697357,0.00016140585385697546
ρ_w_3[1,2],0.32375358034056184,0.41445785177836036,0.013106308057600864,0.052602831620414674,8.530741951192429,1.4289462584697357,0.00016140585385697546
ρ_w_3[2,2],1.0,6.409875621278546e-17,2.0269806481627058e-18,0.0,1024.7933884297518,0.9959919678390986,0.019389597391744628
ρ_w_4[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w_4[2,1],-0.01524427638247225,0.3417192558985983,0.01080611168977499,0.02297512529001071,78.21158584889719,1.0546013865824206,0.0014798018586982145
ρ_w_4[1,2],-0.01524427638247225,0.3417192558985983,0.01080611168977499,0.02297512529001071,78.21158584889719,1.0546013865824206,0.0014798018586982145
ρ_w_4[2,2],1.0,7.550026456585231e-17,2.38752799973397e-18,0.0,234.03872865430174,0.9959919678390986,0.00442812841487584
ρ_w_5[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w_5[2,1],0.20145855174201818,0.5085089373776958,0.016080464526654487,0.07099212186921086,7.16436157340368,1.6119172090172538,0.0001355532618043484
ρ_w_5[1,2],0.20145855174201818,0.5085089373776958,0.016080464526654487,0.07099212186921086,7.16436157340368,1.6119172090172538,0.0001355532618043484
ρ_w_5[2,2],1.0,5.824971872767617e-17,1.8420178424362203e-18,0.0,1004.7734103364961,0.9959919678390986,0.019010809511765654
ρ_w_6[1,1],1.0,0.0,0.0,0.0,NaN,NaN,NaN
ρ_w_6[2,1],-0.3872983952366786,0.4818946161291278,0.015238845791405576,0.06395475009738875,7.730565435435344,1.5309666801974136,0.0001462661187083793
ρ_w_6[1,2],-0.3872983952366786,0.4818946161291278,0.015238845791405576,0.06395475009738875,7.730565435435344,1.5309666801974136,0.0001462661187083793
ρ_w_6[2,2],1.0,6.524346731462278e-17,2.063179591609575e-18,0.0,819.1322329874005,0.9959919678390985,0.01549838668705969
ab_w_1[1,1],0.2999185285538039,1.0482146599296238,0.03314745802156444,0.15176326133223159,6.7134132817655905,1.6767437552492859,0.00012702109725481396
ab_w_1[2,1],-0.12652883624181457,0.45023102842053947,0.014237555230889067,0.026852236459853324,102.18596782763784,1.0421137581298936,0.0019334090145718048
ab_w_1[1,2],-0.16329378760011048,1.0032069500838043,0.03172418926775669,0.13567153622679268,7.777444472088999,1.5152374025557698,0.0001471530932508478
ab_w_1[2,2],-0.21507558325176224,0.48045982601266035,0.015193473744082222,0.03775148909572255,43.22673402622091,1.0790246689988685,0.0008178711716834088
ab_w_2[1,1],0.6444458365246756,0.817207236928194,0.025842361890659554,0.09385167739752939,10.901507967011494,1.320197072768165,0.00020626191857768693
ab_w_2[2,1],-0.07388520107724542,0.3532229820351898,0.011169891451479376,0.02038216194508978,324.95159482747204,1.0296490960684113,0.006148244774650898
ab_w_2[1,2],0.6032567934426888,0.8790070039323319,0.02779664211666752,0.11138035953123679,8.618546084097085,1.4234566738666166,0.00016306715144688398
ab_w_2[2,2],0.25753569662312525,0.4502440477234095,0.014237966937395234,0.047820982120870464,12.876730167084647,1.2495752910348947,0.00024363409881524495
ab_w_3[1,1],-0.47937631173846584,1.029137142034597,0.03254417393505538,0.1489287053055162,6.422517298800669,1.7325312650404834,0.00012151720148787491
ab_w_3[2,1],-0.07706284947524876,0.45962099830029696,0.014534492150693178,0.0605785992681916,7.823389836661881,1.4975332429376844,0.0001480224022561002
ab_w_3[1,2],-0.4471197969625228,1.1150672288809125,0.035261521874759706,0.16664385272078736,5.985520703931422,1.8611955529577189,0.0001132490099365407
ab_w_3[2,2],0.250299364450155,0.36911762736296616,0.011672524269842645,0.030285771241590997,33.92105992549507,1.1001378389600829,0.000641803218563288
ab_w_4[1,1],0.9208351673280922,0.8105276242877507,0.025631133992345036,0.10427993842904042,8.042954220941676,1.4873664252248917,0.000152176668921769
ab_w_4[2,1],0.022121714612203146,0.3325711015124474,0.010516821647304027,0.0256952671751581,41.537100579052,1.0890501506640244,0.0007859024717970545
ab_w_4[1,2],0.16553375886537663,0.6165798170762152,0.019497965812508213,0.04609292033004717,33.098016936519706,1.0955072383272255,0.0006262308384401269
ab_w_4[2,2],0.09717914014639495,0.4867996778840862,0.015393957463500089,0.06285060227617252,8.112007511208976,1.475809546058995,0.00015348319130176777
ab_w_5[1,1],0.008170082960306538,0.623959956926259,0.01973134632627533,0.0471867642056353,144.72719867871032,1.0732846398120384,0.0027383101273858283
ab_w_5[2,1],-0.03300132984855768,0.38619739202039916,0.01221263385201398,0.036948169211898474,18.807714015867298,1.1584742811737951,0.0003558512444986733
ab_w_5[1,2],0.1596723258161823,0.5721715088512415,0.01809365180225115,0.023839512550562093,464.28015474201464,1.0088804575344634,0.008784409988454613
ab_w_5[2,2],-0.09296253065368644,0.4135405461228086,0.01307730030577989,0.044752779818627894,12.510800276314344,1.2504312110823435,0.00023671052442869177
ab_w_6[1,1],0.6609706629165008,0.783325655550338,0.024770932211835846,0.0911830483481582,11.467419251342246,1.2937709695496566,0.00021696923976701618
