label,ess,rhat
Overall,1059.7313027936552,1.0029433603354199
as,838.4054607893877,1.0021607513817332
bs,1364.2240516691747,1.003568567755278
σs,577.3632429403916,1.003856289231628
ws,707.0518180229407,1.003059603590038
ps,1157.7363296263868,1.0028390386861947
es,866.3442388403765,1.0029551604672098
σ,974.4179599776734,1.0065322801792302
